Solver,SeqSOR,CGSolver,BiCGSTABSolver,LoopSolver,SeqGS,GradientSolver,Precon,cells,post,pre,performance
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,1.0,37938.39285714286
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,3.0,6.0,10280.82142857143
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,6.0,5.0,8409.915357142856
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,1.0,0.0,12065.52142857143
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,5.0,5.0,8002.839285714285
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,3.0,2.0,11653.157142857144
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,2.0,1.0,7695.6567857142845
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,5.0,1.0,7200.895714285716
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,4.0,4.0,7823.261071428574
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,1.0,1.0,13535.982142857145
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,6.0,5.0,7504.136071428572
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,5.0,4.0,10418.55714285714
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,6.0,2.0,7340.921071428572
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,3.0,1.0,9157.031071428573
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,0.0,3.0,8833.548214285714
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,1.0,2.0,14652.475000000004
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,5.0,2.0,6713.266428571428
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,5.0,0.0,10030.335714285717
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,2.0,5.0,9897.555357142857
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,3.0,4.0,11332.996428571427
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,4.0,6.0,10744.389285714282
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,5.0,4.0,7923.886071428574
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,5.0,6.0,11688.210714285718
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,0.0,1.0,13143.52142857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,2.0,2.0,10825.396428571428
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,5.0,3.0,7195.990714285716
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,4.0,5.0,9890.574642857142
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,4.0,3.0,8753.689999999999
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,4.0,3.0,9629.681785714287
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,4.0,6.0,6686.810357142857
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.0,3.0,14059.48571428571
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,1.0,5.0,13980.553571428576
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,0.0,6.0,12370.710714285711
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,3.0,0.0,10794.832142857145
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,3.0,16353.842857142861
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,1.0,0.0,17543.6
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,1.0,5.0,9862.990357142855
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,2.0,0.0,9994.53357142857
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,6.0,6.0,10687.403571428573
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,3.0,6.0,10057.660357142857
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,4.0,5.0,7055.1746428571405
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,2.0,4.0,11664.921428571426
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,2.0,5.0,10292.05357142857
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,1.0,3.0,14688.650000000003
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,5.0,0.0,9626.088928571427
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,4.0,2.0,9330.253928571428
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,5.0,1.0,9893.299285714284
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,4.0,5.0,7739.757857142858
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,3.0,3.0,7650.5599999999995
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,1.0,0.0,20505.646428571432
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,6.0,6.0,7827.6332142857145
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,4.0,5.0,7527.944642857142
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,4.0,6.0,9748.862500000001
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,2.0,3.0,11677.128571428575
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,5.0,4.0,11255.139285714287
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0,6.0,13145.117857142857
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,5.0,6.0,6731.995357142856
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,1.0,5.0,9673.287500000002
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,2.0,5.0,11207.807142857146
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,5.0,6.0,10799.271428571428
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,4.0,1.0,11339.317857142858
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,4.0,0.0,10432.003571428571
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,5.0,1.0,11643.771428571426
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,4.0,6.0,11676.471428571429
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,5.0,1.0,11208.010714285714
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,4.0,5.0,11341.739285714288
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,5.0,5.0,6634.743571428572
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,3.0,6.0,11336.596428571429
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,5.0,4.0,8829.408928571427
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,2.0,5.0,9648.672499999999
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,3.0,1.0,10832.300000000001
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,6.0,5.0,11631.435714285713
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,4.0,2.0,10891.389285714284
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,1.0,5.0,11259.95714285714
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,0.0,4.0,10941.003571428571
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,5.0,1.0,9984.16285714286
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,1.0,2.0,13184.589285714288
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,2.0,18277.610714285714
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,3.0,6.0,9216.68964285714
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,4.0,0.0,11374.32142857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,3.0,3.0,9660.786071428573
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,2.0,4.0,9716.084642857144
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,4.0,2.0,11656.128571428573
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,2.0,3.0,11251.035714285712
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,1.0,5.0,10462.396428571426
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,1.0,3.0,9865.032142857142
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,2.0,3.0,10459.328571428572
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,0.0,3.0,13649.553571428569
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,0.0,2.0,12024.832142857145
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,3.0,0.0,10774.135714285716
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,0.0,1.0,41979.332142857136
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,6.0,6.0,10677.153571428573
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,5.0,0.0,10292.153571428571
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,2.0,5.0,9309.809285714287
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,5.0,3.0,9979.301071428572
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,2.0,0.0,10460.039285714285
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,2.0,1.0,10360.349999999997
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,4.0,6.0,10491.003571428571
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,4.0,6.0,11277.814285714285
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,2.0,2.0,9150.639285714287
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,3.0,5.0,11681.842857142856
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,0.0,3.0,18560.59642857143
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,3.0,5.0,9685.677857142859
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,5.0,5.0,7233.6217857142865
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,4.0,0.0,9705.612142857144
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,6.0,2.0,9989.960000000003
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,5.0,0.0,10272.757142857143
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,6.0,15662.89642857143
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,0.0,3.0,11419.471428571427
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,1.0,4.0,8878.743571428573
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,3.0,4.0,10233.078214285715
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,1.0,3.0,10408.510714285714
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,5.0,2.0,11659.871428571429
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,5.0,0.0,8945.014285714287
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,4.0,1.0,9920.376428571428
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,2.0,4.0,11246.332142857145
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,4.0,2.0,10562.885714285714
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,4.0,3.0,6788.521428571427
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,6.0,4.0,7232.7010714285725
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,5.0,4.0,9883.653928571428
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,3.0,3.0,9119.677857142857
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,1.0,5.0,13201.857142857141
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,5.0,3.0,7396.723571428573
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,0.0,4.0,14984.982142857145
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,2.0,0.0,9610.018928571428
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,3.0,2.0,8026.751428571431
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,2.0,6.0,9392.683214285715
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,4.0,6.0,7286.683214285714
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,3.0,13365.039285714285
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,3.0,4.0,9730.456428571428
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,4.0,1.0,11669.857142857145
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,0.0,5.0,14006.14285714286
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,6.0,1.0,10844.953571428572
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,6.0,5.0,11656.392857142857
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,1.0,3.0,13055.714285714284
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,2.0,5.0,11924.73571428571
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,4.0,1.0,10762.732142857141
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,3.0,4.0,9269.527499999998
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,5.0,0.0,9895.699642857144
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,6.0,2.0,7277.774285714285
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,3.0,2.0,9186.555000000002
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,5.0,5.0,9678.388214285715
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,6.0,0.0,9220.68857142857
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,1.0,5.0,11627.660714285714
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,3.0,1.0,10310.978571428572
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,5.0,2.0,7933.427142857144
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,5.0,5.0,11821.678571428569
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,2.0,1.0,10109.311785714284
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,6.0,6.0,7546.053571428572
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,0.0,6.0,14492.796428571426
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,3.0,2.0,10457.121428571429
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,3.0,0.0,10047.542142857143
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,5.0,6.0,7818.513571428573
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,3.0,6.0,9798.097857142859
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,0.0,3.0,16858.010714285712
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,1.0,4.0,13502.428571428569
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,4.0,5.0,6868.045357142858
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,3.0,6.0,10588.328571428572
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,3.0,5.0,10575.667857142855
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,3.0,13139.535714285712
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,0.0,6.0,12789.7
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,6.0,1.0,10171.871428571427
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,4.0,1.0,10455.171428571428
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,4.0,3.0,10421.182142857144
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,5.0,0.0,11703.982142857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,2.0,3.0,7606.953571428569
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,4.0,1.0,9814.533214285717
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,4.0,6.0,7917.301071428571
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,1.0,2.0,12378.610714285713
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,1.0,0.0,31323.335714285717
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,4.0,13490.128571428571
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,3.0,4.0,7601.191428571428
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,3.0,2.0,9040.309642857144
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,0.0,5.0,13508.69642857143
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,1.0,0.0,34370.3
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,1.0,5.0,9574.142857142857
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,6.0,0.0,7533.093571428571
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,3.0,3.0,11689.360714285716
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,6.0,3.0,7247.714285714287
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,6.0,5.0,11264.317857142856
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,3.0,4.0,10333.671428571428
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,6.0,5.0,7577.328214285714
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,2.0,5.0,9956.103214285713
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,1.0,3.0,10791.52142857143
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,4.0,4.0,10627.567857142858
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,5.0,4.0,11699.189285714287
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,2.0,4.0,10001.627499999999
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,2.0,0.0,8818.461428571425
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,6.0,1.0,10908.946428571426
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,4.0,4.0,9127.830357142857
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,5.0,10477.560714285713
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,6.0,4.0,7745.358928571428
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,1.0,0.0,15710.02142857143
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,1.0,1.0,9809.985714285713
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,6.0,0.0,7207.1775
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,5.0,1.0,10598.417857142862
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,5.0,2.0,7824.0364285714295
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,2.0,4.0,10552.085714285715
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,0.0,1.0,20607.257142857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,0.0,1.0,18975.785714285717
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,3.0,6.0,10367.44642857143
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,4.0,6.0,11225.596428571427
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,2.0,3.0,11033.832142857142
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,2.0,4.0,8815.59142857143
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,3.0,1.0,9896.94214285714
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,1.0,0.0,27386.192857142858
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,5.0,6.0,10257.374999999998
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,5.0,2.0,10469.67142857143
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,0.0,2.0,14499.85
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,3.0,2.0,9829.345357142854
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,4.0,5.0,10489.224999999997
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,0.0,1.0,19757.45
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,4.0,5.0,8168.830357142857
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,6.0,6.0,6869.872500000002
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,6.0,2.0,7227.58107142857
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,5.0,4.0,10847.307142857142
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,1.0,0.0,23035.35357142857
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,5.0,0.0,10644.596428571429
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,6.0,1.0,10283.385714285716
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,0.0,6.0,12432.017857142855
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,0.0,5.0,13184.025
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,4.0,17026.29642857143
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,4.0,0.0,10475.449999999999
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,5.0,0.0,10518.128571428573
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,2.0,1.0,10947.417857142858
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,4.0,3.0,8751.441428571427
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,1.0,1.0,10582.382142857143
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,6.0,1.0,10139.444642857143
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,3.0,6.0,9886.404285714287
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,3.0,2.0,9610.065357142857
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,6.0,3.0,7882.502142857144
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,6.0,1.0,9299.222142857143
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,6.0,6.0,7266.364999999999
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,1.0,4.0,10945.021428571428
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,3.0,4.0,10796.107142857141
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,1.0,4.0,9736.072857142859
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,0.0,4.0,13506.967857142856
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,3.0,6.0,7577.797142857143
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,2.0,6.0,9901.130000000001
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,5.0,3.0,10397.996428571432
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,3.0,6.0,11694.546428571426
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,6.0,2.0,11741.117857142857
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,6.0,0.0,10640.500000000002
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,0.0,4.0,11572.41785714286
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,0.0,5.0,10196.267857142857
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,5.0,3.0,6605.367142857144
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,2.0,2.0,10852.021428571426
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,2.0,5.0,11319.57142857143
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,1.0,2.0,9217.346428571429
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,1.0,5.0,12444.867857142859
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,2.0,3.0,9955.077857142858
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,2.0,5.0,9766.924285714285
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,5.0,3.0,7367.228571428573
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,2.0,6.0,10440.860714285713
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,2.0,5.0,10005.771785714283
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,1.0,3.0,10291.878571428571
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,6.0,10412.60357142857
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,1.0,4.0,9647.725357142857
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,0.0,6.0,9880.354285714286
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,6.0,0.0,10439.460714285713
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,1.0,2.0,7837.27642857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,0.0,6.0,9654.904999999999
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,4.0,12048.789285714283
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,0.0,2.0,9626.771071428573
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,6.0,2.0,11241.1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,6.0,0.0,9641.674999999997
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,5.0,4.0,10730.632142857143
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,4.0,1.0,11732.228571428568
