HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PS1K,PS4K,PS8K,PS16K,PS32K,CS32MB,CS16MB,CS64MB,CS512MB,PERF
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.947760795
0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.387457889
0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.9177915
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.955207308
0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.921500795
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.911694684
0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.924377763
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.943887205
0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0.948559077
0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0.921220105
0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.918357154
0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0.919638308
1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2.076959949
0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.927863211
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.83771789
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,37.74742382
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,37.76111226
1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,37.82097037
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,37.81359595
1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,37.76856672
1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,37.80195884
1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,37.74782455
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37.65053526
0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0.521230308
1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,37.69974108
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,37.64342497
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,37.60685435
1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,37.65399476
1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,37.72199254
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,37.59386097
1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,37.65601176
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.925988421
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.929229974
0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.927841316
0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0.575723868
0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.916911615
0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.950210564
0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.924699795
0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.954399128
0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0.933804333
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37.80122438
1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,37.83927932
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,37.59008259
1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,37.63234668
1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,37.8013905
0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0.370549256
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,37.66102043
1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,37.83678092
1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,37.74353505
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.925396865
0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0.925657842
0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.930010632
0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0.91812459
1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,37.82698954
1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,37.78769318
1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,37.83378397
0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0.385869
1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,37.82847721
0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.954808
0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0.961892154
1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,37.6229487
1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,37.60096434
0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.915824053
1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,37.63197205
0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.923370615
1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,37.71720376
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.378490769
1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,3.235382795
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.374635641
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.093913075
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2.087995513
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2.138441421
0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2.154798725
0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2.150569385
0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2.159322675
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.369749641
0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2.404500289
0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2.159155128
1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,2.028232385
0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,2.151346821
0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2.118968692
0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2.171891923
0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2.102216875
0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,2.164368475
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.387633769
0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2.397744564
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2.102032205
0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,2.117865615
0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2.406771462
1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,3.27677159
0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,2.101961325
0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2.408753051
0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,2.105130564
0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2.144641026
0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,2.133162256
0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2.148535923
0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,2.156376324
0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2.1705987
0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,2.171853775
0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2.160230025
1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,3.28810741
1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,2.069084462
0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2.154671125
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,39.0335925
1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,39.02855626
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,39.04160611
1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,39.01736428
1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,38.92322882
1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,38.90072723
1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,38.91063895
1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,38.89864324
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,38.98020268
0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.512819718
1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,38.94895495
1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,38.93388518
1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,38.86307287
1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,39.06390947
1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,38.92318448
1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,39.01279669
1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,38.85274731
1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,39.01908503
1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,38.98131497
1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,39.00840567
0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0.582710385
1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,38.95838513
1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,38.99976408
1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,39.01159566
1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,39.00089546
1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,39.02612326
1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,38.91601003
1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,38.80891061
1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,38.88745345
1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,38.82332134
1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,38.93078174
1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,3.206639564
1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,38.87234142
1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,38.96730589
1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,38.80241076
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.909632487
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.914618462
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.94734859
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.917460615
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.908881051
0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.942519385
0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.914455077
1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,3.313548308
0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0.917014
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,37.78790482
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,37.73227118
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,37.7691993
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,37.72876672
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,37.63642964
1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,37.56558508
1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,37.64210167
1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,37.66858322
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.367240316
0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.51740559
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.093984475
0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2.135883282
0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2.155303
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,38.93999234
1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,38.93446121
1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,39.02837232
1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,38.82578332
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.380665368
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2.11759241
1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,39.01311179
1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,3.200795026
1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,38.92761239
0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2.149925053
1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,38.86942789
0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,2.161850025
1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,38.84268339
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.9320915
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.913856526
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.958806105
0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.920564744
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.924647744
0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.580262718
0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.948435128
0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0.912895184
0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.920436513
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2.373819077
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2.101362821
0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2.406378026
0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,2.099675667
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2.15714941
0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,2.145333632
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2.172738744
1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,3.28455759
0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2.155213692
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,37.74564929
1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,37.81853308
1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,37.70097867
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,37.62573457
1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,38.93368974
1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,38.9563177
1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,38.96340792
1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,38.93075447
1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,37.80144216
0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.36762141
1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,37.78012892
1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,39.04093898
1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,38.97295603
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,37.61336241
1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,38.92680193
1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,37.64426726
1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,38.90000346
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.921285263
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.927325263
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.942818897
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.365953308
0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0.391720308
0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.916578897
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.919309718
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0.953999237
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0.929829895
0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.920680289
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,37.82002933
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,37.76157251
1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,37.77099745
1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,37.82382618
1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,37.64913542
0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0.367665667
1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,37.58605146
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,37.60323767
1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,37.6509277
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.927965237
0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0.915928051
0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.954181128
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.933137256
1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,37.84273554
1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,37.60591597
1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,37.83636074
0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0.397004487
1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,37.66774239
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0.921069231
0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0.912108605
1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,37.76167959
1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,37.80259232
0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0.960718205
1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,37.60810141
0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.923714205
1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,37.718553
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.398347297
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,2.040718179
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2.10627985
0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2.145377526
0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2.165541385
0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2.392053821
0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2.136069692
0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2.092034923
0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2.169311692
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.391691737
0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,2.11625759
0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2.395726789
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2.040736308
0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,2.09752055
0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2.134290816
0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,2.146970564
0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2.159256462
0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,2.167469308
1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,39.02826897
1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,39.06863495
1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,38.90261726
1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,38.88058937
1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,38.98316397
1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,2.072572026
1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,38.78899276
1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,39.00909208
1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,38.86321387
1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,39.02552428
1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,39.05244766
1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,38.94328533
1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,39.02180403
1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,38.882304
1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,38.86311151
1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,38.84290237
1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,2.071991825
1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,38.82412646
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.502207128
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.239046538
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.362087641
0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.384933846
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.026752564
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.516436615
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.360646282
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.249194256
1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.035019436
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.528818615
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.201234436
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.527922026
1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3.222186667
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.367623282
0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.353774026
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.356396564
1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.02317365
1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2.043493154
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.520114974
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.251681342
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.359598282
1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.021377846
0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.519968923
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.369583359
1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3.232412154
0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0.382539641
1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2.015600211
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.530156487
1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3.237437026
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0.514706231
1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.204200128
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.36333959
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0.365999692
1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2.036714789
1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2.039595333
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.568295718
1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.023618487
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3.286211897
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.383013692
1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2.087521333
0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.56791641
0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.385425769
1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3.283799923
1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2.058864308
0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.567231436
1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3.255617846
0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0.573835436
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.219297513
1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2.039566949
1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,3.275403077
0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.389826026
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0.400579615
1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2.063625103
1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,2.086880538
0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.581254795
1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3.276755436
0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.385130051
1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2.085378897
0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.574549513
1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2.088095846
0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.391878385
1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,3.260548769
1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2.074797667
0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0.577567154
1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,3.285163846
0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0.584119692
1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,3.319601154
0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0.381496564
0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0.390835538
1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2.086758789
1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2.087441897
1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2.075117154
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.50758659
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3.229113026
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.367099385
1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.037777795
0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.514777718
0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.36348441
1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,3.239120231
1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2.030842744
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.526814846
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.518685128
1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3.209485897
0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0.524984821
1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,3.226692385
